,movie_cnt,movie_title,age,reviews,sent_number
235446,1196번,Zootopia,7,I came to see Zootopia with my friends thinking it was going to be a goofy little kids movie    I was wrong Zootopia was absolutely amazing and beautiful  It really seemed to capture themes of following your dreams and standing up against bullies it was a very inspiring movie  HOWEVER  I would NOT recommend taking a child under the age of 8 to this movie  The trailers are extremely misleading there are plenty of scenes I can think of that are pretty violent and scary  During a particular scene that was supposed to be funny at the beginning many small children started crying and it was not a pleasant experience for them  The movie was more or less a crimedrama full of action and some comedy for adults  But if your child is mature welcome to Zootopia,9
235447,1196번,Zootopia,7,This was a beautiful movie full of lighthearted witty humor and plenty of sweet and poignant moments  Those saying that this is too scary or violent and sexual need to to put it bluntly get a thicker skin  This was an excellent film about tolerance I could have seen it at age five but gave it a 7 rating because of a jumpscare or two  I wholeheartedly recommend this for the entire family,4
235448,1196번,Zootopia,7,Good movie  Very creative  Sometimes a little scary  A little sad sort of  Liked it very much  My parents and 7 year old sister liked it to  Funny  Heart warming  Definitely worth seeing,9
235449,1196번,Zootopia,7,I think this movie is good for ages 10 and up because it was very intense and scary but it teaches you a lesson  I was very scared when the panther attacked the bunny and the fox  My little sister was so scared that she followed my mom all around the house,3
235471,1번,Mars Attacks!,8,Great cast but strange thing to watch,1
235472,1번,Mars Attacks!,8,there is a lot of violence characters are set on fire blown up aliens head explodes with green blood but it is all done digitally and very easy to tell its fake5,1
235473,1번,Mars Attacks!,8,Some really strong violence in this film Characters are burned by lazar guns to the bone a talking human head is scene of the body with blood the president is stabbed through the back Aliens heads splatter with green goo  Some language to like St AssAhole Prick and Crap  Some sexual stuff to like scantily clad women and rumbling camper van which implies there having rough sex  Also some scenes at a casino Social drinking and cigar puffing,4
235474,1번,Mars Attacks!,8,Trash,1
235475,1번,Mars Attacks!,8,This is a good movie with some intense scary moments and funny moments  I think kids under 8 will be hurt cause of these scenes,2
235476,1번,Mars Attacks!,8,This film is funny as hell  The Martians killing everyone may be abnoxious but Funny at the same time  Features an all star cast starring Batmans Jack Nicholson as President James Dale and also plays some person in Vegas  Other cast members include Glenn Cosse and Back To The Futures Micheal J Fox  And of course Tom Jones appears  Sadly it Bombed at the Box Office,6
235477,1번,Mars Attacks!,8,This is the movie that scifi horror comedy and Tim Burton classic that are all bunched together to make an action packed film that anyone will love  The movie has a COUPLE swear words in it   Also the martians and what they do may as well be kinda creepy this is a great alien movie that anyone would love,3
235478,1번,Mars Attacks!,8,I watched it when I was 14   I understand why my parents wouldnt let me watch it before that   It is because of the scene where the President gets stabbed   That bit is a bit gruesome and may have freaked me out when I was about 10   I loved the whole movie and has replaced Dispicable Me as my all time favourite movie,5
235479,1번,Mars Attacks!,8,Occasional cigarettes are seen  2 characters flirt on a TV show very infrequent moderate sex  Horror is too scary for under 8s  Frequent moderate violence and bloodshed e g  A alien in disguise bites someones fingers off and heads explode  At different times in the movie  A peaceful woman refers to being an alcoholic and stopping her addiction  A crucial seen is a casino in Vegas and a husband tells his wife to  play for there anversary   A man refers to aliens as S word heads  Consumerism wise again gambling occurs and the majority of people are rich  However the film is about teamwork to find a plane this is at the end and a woman is purely trying to make peace in her life,10
235564,9번,Mary Poppins,5,The worlds coolest nanny celebrates family and fun,1
235565,9번,Mary Poppins,5,Great classic childrens movie  I had to write a film analysis essay for this movie there are lots of things to praise  Catchy songs and nice character development,3
235566,9번,Mary Poppins,5,Mary Poppins is an instant classic I first watched this movie in March 2020 with my mom when I was sick  I loved it It took me a few tries for me to understand the plot and stuff  I even have the 50th anniversary DVD of Mary Poppins Its just as good as the sequel that came out 54 years later But I like the first movie better  Mr  Banks can be a little stern Mrs  Banks sings a song about the right for women to vote Sister Suffragette Ellen and Mrs  Brill are supporting characters  Bert is a peppy chimney sweep and the 1960s version of Jack The Lamplighter from Mary Poppins Returns  Mary Poppins is everyones favorite flying and singing British nanny thats always prim and proper and is practically perfect in every way  Anyway if you like fantasies from the 60s Id recommend this one for sure,10
